X,Y,objectid,pws_id,pws_type,county,owner,federal_id,state_id,source_typ,source_nam,source_ava,well_yield,well_depth,reg_name,system_nam,system_add,system_cit,system_sta,system_zip,system_con,system_pop,owner_addr,owner_city,owner_stat,owner_zip,wsw_class,intake_loc,pws_type_d
466987.079197424,207927.919400344,1983,NC0180212,Community,ROWAN,AQUA NORTH CAROLINA INC.,18924,S02,Groundwater,WELL #2,Permanent,30,500,MOORESVILLE REGIONAL OFFICE,KNOLL VIEW S/D,KNOLLVIEW DR,CHINA GROVE,NC,28023,70,178,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
453996.488797423,223838.802900348,1984,NC0180223,Community,ROWAN,AQUA NORTH CAROLINA INC.,18932,S01,Groundwater,WELL #1,Permanent,87,645,MOORESVILLE REGIONAL OFFICE,LAKE RIDGE S/D,-,CLEVELAND,NC,27013,48,122,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
462382.897897426,206466.733200345,1985,NC0180224,Community,ROWAN,AQUA NORTH CAROLINA INC.,18933,S01,Groundwater,WELL #1,Permanent,33,365,MOORESVILLE REGIONAL OFFICE,EAGLE LANDING S/D,-,CHINA GROVE,NC,28023,44,112,202 MACKENAN COURT,CARY,NC,27511, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
477395.306897428,200916.755600346,1986,NC0180406,Non-Community Transient,ROWAN,"BLUE WATERS RECREATION, INC.",18941,S02,Groundwater,WELL #2,Permanent,10,200,MOORESVILLE REGIONAL OFFICE,BLUE WATERS POOL,225 BLUE WATERS DRIVE,SALISBURY,NC,28146,7,50,290 BLUE WATERS DR,SALISBURY,NC,28146, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
477425.584597427,200836.094000345,1987,NC0180406,Non-Community Transient,ROWAN,"BLUE WATERS RECREATION, INC.",18942,S01,Groundwater,WELL #1,Permanent,30,0,MOORESVILLE REGIONAL OFFICE,BLUE WATERS POOL,225 BLUE WATERS DRIVE,SALISBURY,NC,28146,7,50,290 BLUE WATERS DR,SALISBURY,NC,28146, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
477424.602197426,200355.584100345,1988,NC0180411,Non-Community Transient,ROWAN,S.E.GUBERE LLC,18947,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,ROCKWELL DINER,5415 HWY 152 EAST,ROCKWELL,NC,28138,1,25,176 BAXTER COURT,LEXINGTON,NC,27292, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
468625.210197423,204704.973300345,1989,NC0180413,Non-Community Transient,ROWAN,JOHNSON'S RESTAURANT_180413,18949,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,JOHNSON`S RESTAURANT,1760 N MAIN ST,CHINA GROVE,NC,28023,2,75,1760 N MAIN STREET,CHINA GROVE,NC,28023, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
496464.805597421,196603.936400348,1990,NC0180423,Non-Community Transient,ROWAN,LUTHERS LUTHERAN CHURCH_180423,18959,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,LUTHERS LUTHERAN CHURCH,4955 RICHFIELD RD,RICHFIELD,NC,28137,2,35,4955 RICHFIELD RD,RICHFIELD,NC,28137, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
472626.076497425,204212.33320035,1991,NC0180425,Community,ROWAN,"BURKE, JOHN L",18961,S01,Groundwater,WELL #1,Permanent,150,123,MOORESVILLE REGIONAL OFFICE,HICKORY LANE MHP,621 CRUSE ROAD,SALISBURY,NC,28146,49,83,1305 BURKESWAY DRIVE,SALISBURY,NC,28146, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
488512.382097428,203885.052800346,1992,NC0180427,Non-Community Transient,ROWAN,LIBERTY UNITED METHODIST CHURCH_180427,18963,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,LIBERTY UMC,3940 LIBERTY RD,GOLD HILL,NC,28071,2,50,3940 LIBERTY ROAD,GOLD HILL,NC,28071, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
480907.781597425,210577.356200341,1993,NC0180428,Non-Community Transient,ROWAN,NEW ZION BAPTIST CHURCH_180428,18965,S02,Groundwater,WELL#2,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,NEW ZION BAPTIST CHURCH,2785 DUNN MTN RD,SALISBURY,NC,28144,1,40,2785 DUNNS MOUNTAIN RD,SALISBURY,NC,28146, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
477733.523797427,208614.790200345,1994,NC0180431,Non-Community Transient,ROWAN,"CANAAN MISSIONARY BAPT. SALISBURY, INC.",18968,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,CANAAN BAPTIST CHURCH,785 BARRINGER STREET,SALISBURY,NC,28144,3,75,785 BARRINGER ST,SALISBURY,NC,28146, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
480853.541997422,197373.939500345,1995,NC0180433,Non-Community Transient,ROWAN,GRACE LOWER STONE REFORMED CHURCH,18969,S01,Groundwater,WELL #1,Permanent,10,130,MOORESVILLE REGIONAL OFFICE,GRACE LOWER STONE REFORMED CHURCH,2405 LOWER STONE CHURCH RD,ROCKWELL,NC,28138,3,150,2410 LOWER STONE CHURCH RD,ROCKWELL,NC,28138, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
474412.709497425,199733.73480035,1996,NC0180434,Non-Community Transient,ROWAN,ROCK GROVE UNITED METHODIST CHURCH,18970,S01,Groundwater,WELL #1,Permanent,10,220,MOORESVILLE REGIONAL OFFICE,ROCK GROVE UNITED METHODIST CH,1050 ROCK GROVE CHURCH RD,SALISBURY,NC,28146,3,60,1110 SHUPING MILL ROAD,SALISBURY,NC,28146, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
459803.826297421,229499.215600345,1997,NC0180437,Non-Community Transient,ROWAN,"MURRAY, KATHLEEN",18973,S02,Groundwater,WELL #2,Permanent,10,185,MOORESVILLE REGIONAL OFFICE,KEATONS BARBEQUE,17365 COOL SPRINGS RD,CLEVELAND,NC,27013,2,25,17365 COOL SPRINGS ROAD,CLEVELAND,NC,27013, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
452599.837997425,208560.185600352,1998,NC0180456,Non-Community Transient,ROWAN,"SBC FARMHOUSE, LLC",18992,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,STEVENS COUNTRY STORE,15725 MOORESVILLE RD.,MOORESVILLE,NC,28115,2,25,1808 TRIPLET RD.,MOUNT ULLA,NC,28125, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
466476.529497426,215935.00780035,1999,NC0180458,Non-Community Transient,ROWAN,GRAHAMS GROCERY_180458,18994,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,GRAHAMS GROCERY,2260 BARRINGER RD,SALISBURY,NC,28147,2,25,2260 BARRINGER RD,SALISBURY,NC,28147, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
470959.416997423,205964.395300351,2000,NC0180477,Non-Community Transient,ROWAN,WEBB ROAD MARKET LLC,19013,S01,Groundwater,WELL #1,Permanent,10,110,MOORESVILLE REGIONAL OFFICE,WEBB ROAD FLEA MARKET,905 WEBB RD,SALISBURY,NC,28146,7,500,PO BOX 664,MORGANTON,NC,28680, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
470891.253497426,216492.104200348,2001,NC0180481,Non-Transient Non-Community,ROWAN,OLD CAROLINA BRICK_180481,19018,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,OLD CAROLINA BRICK,475 MAJOLICA RD,SALISBURY,NC,28144,2,50,475 MAJOLICA RD,SALISBURY,NC,28144, , ,"Serves at least 25 of the same persons 6+ months per year. ex. schools, daycares, industries."
478141.513597424,198141.182300348,2002,NC0180486,Non-Community Transient,ROWAN,"ORGAN LUTHERAN CHURCH, INC.",19023,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,ORGAN LUTHERAN CHURCH,1515 ORGAN CH RD,SALISBURY,NC,28146,5,90,1515 ORGAN CHURCH RD,SALISBURY,NC,28146, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
478159.105197425,198140.925500348,2003,NC0180486,Non-Community Transient,ROWAN,"ORGAN LUTHERAN CHURCH, INC.",77786,S02,Groundwater,WELL #2,Permanent,10,425,MOORESVILLE REGIONAL OFFICE,ORGAN LUTHERAN CHURCH,1515 ORGAN CH RD,SALISBURY,NC,28146,5,90,1515 ORGAN CHURCH RD,SALISBURY,NC,28146, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
488556.564797428,203908.423200345,2004,NC0180489,Non-Community Transient,ROWAN,ST PETERS LUTHERAN CHURCH_180489,19026,S01,Groundwater,WELL #1,Permanent,15,205,MOORESVILLE REGIONAL OFFICE,ST PETERS LUTHERAN CHURCH,2570 ST PETERS CH RD,SALISBURY,NC,28146,3,130,2570 ST PETER'S CHURCH RD,SALISBURY,NC,28146, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
482596.616497423,205757.141900344,2005,NC0180490,Non-Community Transient,ROWAN,ST LUKES UNITED CH OF CHRIST_180490,19027,S01,Groundwater,WELL #1,Permanent,10,125,MOORESVILLE REGIONAL OFFICE,ST LUKES REFORMED CHURCH,1775 ST LUKES CHURCH ROAD,SALISBURY,NC,28146,2,50,1775 ST LUKE'S CHURCH ROAD,SALISBURY,NC,28146, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
478731.907697429,199959.249600351,2006,NC0180492,Non-Community Transient,ROWAN,WEST PARK BAPTIST CHURCH,19028,S01,Groundwater,WELL #1,Permanent,10,125,MOORESVILLE REGIONAL OFFICE,WEST PARK BAPTIST CHURCH,715 WEST PARK DR,ROCKWELL,NC,28138,4,200,715 WEST PARK DR,ROCKWELL,NC,28138, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
473262.139497424,196644.70980035,2007,NC0180495,Non-Community Transient,ROWAN,PHANIELS BAPTIST CH_180495,19031,S01,Groundwater,WELL #1,Permanent,10,200,MOORESVILLE REGIONAL OFFICE,PHANIELS BAPTIST CHURCH,2685 PHANIELS CHURCH RD,ROCKWELL,NC,28138,3,40,2685 PHANIELS CHURCH RD,ROCKWELL,NC,28138, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
483890.277997423,197858.469100345,2008,NC0180496,Non-Community Transient,ROWAN,IMMANUEL LUTHERAN CHURCH_180496,19032,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,IMMANUEL LUTHERAN CHURCH,2070 EMMANUEL CHURCH RD,ROCKWELL,NC,28138,3,100,2070 EMMANUEL CHURCH RD,ROCKWELL,NC,28138, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
470501.691497426,203614.280300345,2009,NC0180501,Community,ROWAN,CORRIHER WATER SERVICE INC,19037,S01,Groundwater,WELL #1,Permanent,12,300,MOORESVILLE REGIONAL OFFICE,BARGER PARK,-,CHINA GROVE,NC,28023,23,58,P O BOX 7,LANDIS,NC,28088, , ,"Serves 15+ connections or regularly serves 25+ year-round residents. ex. cities, towns, subdivisions."
484551.209097428,205426.526900349,2010,NC0180502,Non-Community Transient,ROWAN,EASTSIDE BAPTIST CH_0180502,19038,S01,Groundwater,WELL #1,Permanent,6,305,MOORESVILLE REGIONAL OFFICE,EASTSIDE BAPT CHURCH,370 TREXLER RD,SALISBURY,NC,28146,2,55,370 TREXLER RD,SALISBURY,NC,28146, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
467005.055697422,224280.259400344,2011,NC0180506,Non-Community Transient,ROWAN,WOODLEAF METHODIST CHURCH_180506,19042,S01,Groundwater,WELL #1,Permanent,10,165,MOORESVILLE REGIONAL OFFICE,WOODLEAF METHODIST CHURCH,9000 CHURCH STREET,WOODLEAF,NC,27054,2,50,PO BOX 299,WOODLEAF,NC,27054, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
457292.674697424,203617.073000344,2012,NC0180525,Non-Community Transient,ROWAN,CONCORDIA LUTHERAN CHURCH_180525,19065,S01,Groundwater,WELL #1,Permanent,10,385,MOORESVILLE REGIONAL OFFICE,CONCORDIA LUTHERAN CHURCH,185 CONCORDIA CH RD,CHINA GROVE,NC,28023,2,350,185 CONCORDIA CHURCH RD,CHINA GROVE,NC,28023, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
458550.641097422,198492.659700343,2013,NC0180526,Non-Community Transient,ROWAN,ST ENOCH LUTHERAN CHURCH,19066,S01,Groundwater,WELL #1,Permanent,15,145,MOORESVILLE REGIONAL OFFICE,ST ENOCH LUTHERAN CHURCH,701 CAMPBELL AVE,KANNAPOLIS,NC,28081,2,60,701 CAMPBELL AVE,KANNAPOLIS,NC,28081, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
468607.703897427,213207.53110035,2014,NC0180529,Non-Community Transient,ROWAN,NEEL ROAD BAPTIST CHURCH_180529,19069,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,NEEL ROAD BAPTIST CHURCH,135 NEEL ROAD,SALISBURY,NC,28147,2,25,135 NEEL RD,SALISBURY,NC,28147, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
476503.804397422,221788.532300342,2015,NC0180534,Non-Community Transient,ROWAN,MT TABOR UMC_0180534,79183,S02,Groundwater,WELL #2,Permanent,16,460,MOORESVILLE REGIONAL OFFICE,MOUNT TABOR UMC,4631 OLD MOCKSVILLE RD,SALISBURY,NC,28144,2,70,4631 OLD MOCKSVILLE RD,SALISBURY,NC,28144, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
465898.408697421,208314.063600346,2016,NC0180535,Non-Community Transient,ROWAN,"GRACE EVANGELICAL LUTHERN CHURCH, SALISB",19075,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,GRACE LUTHERAN CHURCH,3020 GRACE CHURCH RD,SALISBURY,NC,28147,2,80,3020 GRACE CHURCH RD,SALISBURY,NC,28147, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
465984.929897424,208404.773200348,2017,NC0180535,Non-Community Transient,ROWAN,"GRACE EVANGELICAL LUTHERN CHURCH, SALISB",73898,S02,Groundwater,WELL #2,Permanent,100,285,MOORESVILLE REGIONAL OFFICE,GRACE LUTHERAN CHURCH,3020 GRACE CHURCH RD,SALISBURY,NC,28147,2,80,3020 GRACE CHURCH RD,SALISBURY,NC,28147, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
473547.249697422,210166.485500345,2018,NC0180548,Non-Community Transient,ROWAN,HENDERSON GROVE BAPT CH_180548,19092,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,HENDERSON GROVE BAPTIST CHURCH,888 HENDERSON GROVE CHURCH ROAD,SALISBURY,NC,28146,1,50,PO BOX 759,SALISBURY,NC,28145-0299, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
486505.143997427,209810.180700347,2019,NC0180551,Non-Community Transient,ROWAN,PROVIDENCE METHODIST CHURCH_180551,73024,S02,Groundwater,WELL #2,Permanent,6,405,MOORESVILLE REGIONAL OFFICE,PROVIDENCE METHODIST CHURCH,6450 BRINGLE FERRY RD,SALISBURY,NC,28146,2,130,6450 BRINGLE FERRY RD,SALISBURY,NC,28146, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
451640.950597424,204857.825200345,2020,NC0180564,Non-Community Transient,ROWAN,PROSPECT PRESBYTERIAN CHURCH_180564,77536,S02,Groundwater,WELL #2,Permanent,12,1145,MOORESVILLE REGIONAL OFFICE,PROSPECT PRESBYTERIAN CHURCH,9425 NC HWY 152W,MOORESVILLE,NC,28115,4,200,9425 NC HWY 152W,MOORESVILLE,NC,28115, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
474464.783197421,219164.253900349,2021,NC0180567,Non-Community Transient,ROWAN,FRANKLIN BAPTIST CHURCH_180567,19110,S01,Groundwater,WELL #1,Permanent,10,325,MOORESVILLE REGIONAL OFFICE,FRANKLIN BAPTIST CHURCH,3810 HWY 601,SALISBURY,NC,28144,2,140,3810 HYW 601,SALISBURY,NC,28144, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
451143.302897428,216001.414700346,2022,NC0180575,Non-Community Transient,ROWAN,MT. TABOR UP CHURCH_180575,19119,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,MT TABOR UNITED PRESBYTERIAN,935 MT TABOR CHURCH RD,CLEVELAND,NC,27013,3,25,935 MT TABOR CHURCH RD,CLEVELAND,NC,27013, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
469336.501097423,221297.03540035,2023,NC0180577,Non-Community Transient,ROWAN,THE ARBOR UMC,19122,S02,Groundwater,WELL #2,Permanent,5,245,MOORESVILLE REGIONAL OFFICE,THE ARBOR UMC,5545 WOODLEAF RD,SALISBURY,NC,28147,4,25,5545 WOODLEAF RD,SALISBURY,NC,28147, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
454059.323197429,204216.410400342,2024,NC0180578,Non-Community Transient,ROWAN,WEST CORINTH BAPTIST CHURCH_180578,19123,S01,Groundwater,WELL #1,Permanent,10,183,MOORESVILLE REGIONAL OFFICE,WEST CORINTH BAPTIST CHURCH,120 CORINTH CHURCH ROAD,MOORESVILLE,NC,28115,1,100,120 CORINTH CHURCH ROAD,MOORESVILLE,NC,28155, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
479877.744697426,209493.846700348,2025,NC0180583,Non-Community Transient,ROWAN,MCCANLESS GOLF PROPERTIES LLC,19130,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,MCCANLESS GOLF COURSE,3515 STOKES FERRY RD,SALISBURY,NC,28146,1,100,3515 STOKES FERRY ROAD,SALISBURY,NC,28146, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
476903.896297422,220263.512100346,2026,NC0180584,Non-Community Transient,ROWAN,ROWAN COUNTY PARKS & REC DEPT,19131,W01,Groundwater,WELL #1,Permanent,6,405,MOORESVILLE REGIONAL OFFICE,ELLIS PARK,3541 OLD MOCKSVILLE RD,SALISBURY,NC,28144,4,100,3541 OLD MOCKSVILLE RD,SALISBURY,NC,28144, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
486779.488397424,215109.806100341,2027,NC0180594,Non-Community Transient,ROWAN,TRADING FORD BAPTIST CHURCH_180594,19142,S01,Groundwater,WELL #1,Permanent,8,205,MOORESVILLE REGIONAL OFFICE,TRADING FORD BAPTIST CHURCH,3600 LONG FERRY RD,SALISBURY,NC,28144,4,175,3600 LONG FERRY RD,SALISBURY,NC,28144, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
473395.685697425,202973.19100035,2028,NC0180595,Non-Community Transient,ROWAN,"MT. HOPE CHURCH OF ROWAN COUNTY, INC",70064,S02,Groundwater,WELL #2,Permanent,2.5,485,MOORESVILLE REGIONAL OFFICE,MT. HOPE CHURCH,7004 OLD CONCORD RD,SALISBURY,NC,28146,3,100,7004 OLD CONCORD RD.,SALISBURY,NC,28146-9187, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
477454.678997425,220003.298600346,2029,NC0180597,Non-Community Transient,ROWAN,CALVARY BAPTIST CHURCH_180597,19145,S01,Groundwater,WELL #1,Permanent,10,248,MOORESVILLE REGIONAL OFFICE,CALVARY BAPT CHURCH,2255 EAST RIDGE RD,SALISBURY,NC,28144,3,250,2255 E RIDGE RD,SALISBURY,NC,28144-1275, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
474435.911397423,219686.846700348,2030,NC0180598,Non-Community Transient,ROWAN,BETHEL LUTHERAN CHURCH_180598,19146,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,BETHEL LUTHERAN CHURCH,355 E. RIDGE ROAD,SALISBURY,NC,28144,1,65,355 E RIDGE RD,SALISBURY,NC,28144, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
463701.479897421,229887.585300345,2031,NC0180602,Non-Community Transient,ROWAN,"HALL, HENRY T",19151,S01,Groundwater,WELL #1,Permanent,16,405,MOORESVILLE REGIONAL OFFICE,C & H FRAMEWORKS INC,2570 NEEDMORE RD,WOODLEAF,NC,27054,3,6,2570 NEEDMORE RD,WOODLEAF,NC,27054, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
455181.159297425,230038.431900343,2032,NC0180604,Non-Community Transient,ROWAN,ROCKHILL CH OR CHRIST_180604,19153,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,ROCKHILL CH OF CHRIST,4995 NEEDMORE ROAD,CLEVELAND,NC,27013,2,90,4995 NEEDMORE ROAD,CLEVELAND,NC,27013, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
461763.12249742,229563.358300345,2033,NC0180606,Non-Community Transient,ROWAN,NEEDMORE BAPTIST CHURCH,19155,W01,Groundwater,WELL #1,Permanent,6,112,MOORESVILLE REGIONAL OFFICE,NEEDMORE BAPTIST CHURCH,1620 MT VERNON,WOODLEAF,NC,27054,3,25,P.O. Box 490,WOODLEAF,NC,27054, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
474499.754797425,218998.736500345,2034,NC0180609,Non-Community Transient,ROWAN,VOLONTE MOTEL,19159,S01,Groundwater,WELL #1,Permanent,10,0,MOORESVILLE REGIONAL OFFICE,VOLONTE MOTEL,3730 HWY 601 N,SALISBURY,NC,28144,2,40,3730 US HWY 601,SALISBURY,NC,28147, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
473683.704897422,220025.520900344,2035,NC0180613,Non-Community Transient,ROWAN,FRANKLIN PRESBYTERIAN CHURCH_180613,19163,S01,Groundwater,WELL #1,Permanent,25,205,MOORESVILLE REGIONAL OFFICE,FRANKLIN PRESBYTERIAN CHURCH,280 FRANKLIN CHURCH DRIVE,SALISBURY,NC,28147,1,50,280 FRANKLIN CHURCH RD,SALISBURY,NC,28147, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
456867.148197424,215528.129200345,2036,NC0180617,Non-Community Transient,ROWAN,ST. LUKE'S EVANGELICAL LUTHERAN CHURCH,73723,S02,Groundwater,WELL #2,Permanent,20,165,MOORESVILLE REGIONAL OFFICE,ST LUKE LUTHERAN CHURCH,11020 NC HWY 801,MT. ULLA,NC,28125,3,70,11020 NC HWY 801,MT ULLA,NC,28125, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
477757.004597421,200311.320900347,2037,NC0180620,Non-Community Transient,ROWAN,"SIFFORD RENTAL PROPERTIES, LLC",65435,S02,Groundwater,WELL #2,Permanent,15,165,MOORESVILLE REGIONAL OFFICE,SIFFORD EXXON,6130 HWY 152E,ROCKWELL,NC,28138,2,25,7025 FAITH RD,SALISBURY,NC,28146, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
481301.482797426,214458.397400346,2038,NC0180628,Non-Community Transient,ROWAN,NEW HOPE BAPTIST_180628,76620,S02,Groundwater,WELL #2,Permanent,30,205,MOORESVILLE REGIONAL OFFICE,NEW HOPE BAPTIST CHURCH-SALISBURY,830 CHOATE RD,SALSIBURY,NC,28144,3,400,830 CHOATE RD,SALISBURY,NC,28146, , ,"Serves 25+ people at least 60 days per year. ex. restaurants, churches, DOT rest areas."
